"name","full_name","clone_url","html_url","created_at","updated_at","language","size","stargazers_count","watchers_count","forks_count","topics","visibility","forks","open_issues","watchers"
"mpmc","mpmccode/mpmc","https://github.com/mpmccode/mpmc.git","https://github.com/mpmccode/mpmc","2015-04-07T18:12:11Z","2022-08-10T07:32:12Z","C",13586,33,33,10,"['chemistry', 'metal-organic-materials', 'monte-carlo', 'monte-carlo-simulation', 'monte-carlo-simulations', 'physics', 'physics-simulation', 'science', 'scientific-computing']","public",10,4,33
"hiperc","usnistgov/hiperc","https://github.com/usnistgov/hiperc.git","https://github.com/usnistgov/hiperc","2017-08-07T17:00:41Z","2022-05-30T13:05:04Z","C",10637,33,33,9,"['computational-science', 'cuda', 'diffusion', 'diffusion-equation', 'finite-difference', 'gpgpu', 'gpu', 'gpu-computing', 'materials-science', 'openacc', 'phase-field', 'scientific-computing', 'shared-memory-parallel', 'xeon-phi']","public",9,27,33
"arpra","arpra-project/arpra","https://github.com/arpra-project/arpra.git","https://github.com/arpra-project/arpra","2016-09-30T12:04:26Z","2022-07-04T06:06:47Z","C",851,18,18,1,"['affine-arithmetic', 'arbitrary-precision', 'mpfr', 'numerical-analysis', 'range-analysis', 'scientific-computing', 'static-analysis']","public",1,3,18
"EinsumsInCpp","jturney/EinsumsInCpp","https://github.com/jturney/EinsumsInCpp.git","https://github.com/jturney/EinsumsInCpp","2022-01-12T15:47:35Z","2022-09-20T14:13:23Z","C",4879,13,13,1,"['cp-decomposition', 'cpp', 'cpp17', 'dense-matrices', 'einsum', 'linear-algebra', 'matrix', 'matrix-computations', 'matrix-library', 'scientific-computing', 'tensor', 'tensor-contraction', 'tensor-decomposition', 'tucker-decomposition']","public",1,0,13
"ostap","OstapHEP/ostap","https://github.com/OstapHEP/ostap.git","https://github.com/OstapHEP/ostap","2017-02-09T15:26:36Z","2022-10-07T12:23:17Z","C",27026,13,13,11,"['cern', 'interactive', 'physics', 'pyroot', 'python', 'root-cern', 'scientific-computing', 'statistics']","public",11,9,13
"NSEoS","thomascarreau/NSEoS","https://github.com/thomascarreau/NSEoS.git","https://github.com/thomascarreau/NSEoS","2017-12-12T20:50:50Z","2022-07-01T06:14:22Z","C",2235,14,14,5,"['astrophysics', 'equation-of-state', 'neutron-star', 'nuclear-physics', 'physics', 'scientific-computing']","public",5,0,14
"simple-slow-rot-NS-solver","duetosymmetry/simple-slow-rot-NS-solver","https://github.com/duetosymmetry/simple-slow-rot-NS-solver.git","https://github.com/duetosymmetry/simple-slow-rot-NS-solver","2017-09-08T06:56:03Z","2021-05-25T06:54:47Z","C",163,11,11,1,"['scientific-computing']","public",1,1,11
"mgmetis","chiao45/mgmetis","https://github.com/chiao45/mgmetis.git","https://github.com/chiao45/mgmetis","2019-10-12T13:55:03Z","2022-08-21T22:25:29Z","C",476,6,6,3,"['graph-algorithms', 'mesh', 'metis', 'partitioning-algorithms', 'scientific-computing']","public",3,3,6
"archimedes-nitrides","jmarini/archimedes-nitrides","https://github.com/jmarini/archimedes-nitrides.git","https://github.com/jmarini/archimedes-nitrides","2015-10-28T21:27:06Z","2022-07-10T22:13:59Z","C",1067,4,4,2,"['monte-carlo', 'scientific-computing', 'semiconductor-physics', 'simulation']","public",2,1,4
"macadam","moe123/macadam","https://github.com/moe123/macadam.git","https://github.com/moe123/macadam","2019-06-19T18:51:10Z","2022-06-05T23:55:23Z","C",1939,3,3,0,"['applied-statistics', 'blas', 'ieee754', 'lapack', 'linear-algebra', 'linear-algebra-library', 'math-library', 'mathematical-functions', 'mathematics', 'numerical-analysis', 'scientific-computing', 'special-functions', 'standard-strict', 'time-series-analysis']","public",0,0,3
"lagrange-interpolation","Yurlungur/lagrange-interpolation","https://github.com/Yurlungur/lagrange-interpolation.git","https://github.com/Yurlungur/lagrange-interpolation","2017-03-27T17:42:59Z","2019-06-10T07:41:03Z","C",613,3,3,0,"['interpolation', 'learning-algorithms', 'scientific-computing']","public",0,0,3
"NNPACK","Maratyszcza/NNPACK","https://github.com/Maratyszcza/NNPACK.git","https://github.com/Maratyszcza/NNPACK","2016-03-21T17:47:34Z","2022-10-09T18:49:51Z","C",1106,1578,1578,307,"['convolutional-layers', 'cpu', 'fast-fourier-transform', 'high-performance', 'high-performance-computing', 'inference', 'matrix-multiplication', 'multithreading', 'neural-network', 'neural-networks', 'simd', 'winograd-transform']","public",307,40,1578
"libhermit","hermitcore/libhermit","https://github.com/hermitcore/libhermit.git","https://github.com/hermitcore/libhermit","2015-05-09T07:26:59Z","2022-09-18T16:29:03Z","C",44668,211,211,42,"['cloud-computing', 'high-performance-computing', 'kernel', 'multi-kernel', 'operating-system', 'osdev', 'unikernel', 'virtualization']","public",42,15,211
"rbcuda","SciRuby/rbcuda","https://github.com/SciRuby/rbcuda.git","https://github.com/SciRuby/rbcuda","2016-04-19T11:00:17Z","2022-10-06T22:59:31Z","C",224,58,58,10,"['cuda', 'gpu-acceleration', 'gpu-computing', 'high-performance-computing', 'ruby']","public",10,4,58
"ReLAPACK","HPAC/ReLAPACK","https://github.com/HPAC/ReLAPACK.git","https://github.com/HPAC/ReLAPACK","2015-12-14T16:31:41Z","2022-09-19T11:22:37Z","C",613,38,38,5,"['high-performance-computing', 'lapack', 'recursion']","public",5,2,38
"mptrac","slcs-jsc/mptrac","https://github.com/slcs-jsc/mptrac.git","https://github.com/slcs-jsc/mptrac","2019-12-27T13:02:15Z","2022-09-23T08:56:56Z","C",500201,20,20,10,"['atmospheric-modelling', 'atmospheric-science', 'climate', 'climate-science', 'dispersion', 'dispersion-model', 'high-performance-computing', 'meteorology', 'stratosphere', 'trajectories', 'troposphere']","public",10,0,20
"GSS","closest-git/GSS","https://github.com/closest-git/GSS.git","https://github.com/closest-git/GSS","2018-03-17T11:12:25Z","2022-09-28T04:20:02Z","C",21869,17,17,3,"['gpu-computing', 'gpu-sparse-solver', 'gss', 'high-performance-computing', 'matrix-decompositions', 'matrix-factorization', 'pardiso', 'sparse-linear-systems', 'sparse-matrices']","public",3,0,17
"hermit-playground","hermitcore/hermit-playground","https://github.com/hermitcore/hermit-playground.git","https://github.com/hermitcore/hermit-playground","2019-06-16T07:27:47Z","2022-08-27T16:48:58Z","C",45064,17,17,10,"['cloud-computing', 'high-performance-computing', 'kernel', 'operating-system', 'unikernels', 'virtualization']","public",10,4,17
"iris","ORNL/iris","https://github.com/ORNL/iris.git","https://github.com/ORNL/iris","2020-02-14T21:24:04Z","2022-08-16T15:18:50Z","C",22072,12,12,3,"['edge-computing', 'high-performance-computing']","public",3,4,12
"jasminegraph","miyurud/jasminegraph","https://github.com/miyurud/jasminegraph.git","https://github.com/miyurud/jasminegraph","2018-09-16T13:50:05Z","2022-09-04T04:21:36Z","C",4130,11,11,14,"['data-management', 'databases', 'graph', 'graph-algorigthms', 'graph-database', 'graph-theory', 'graphdatabase', 'graphdb', 'high-performance-computing']","public",14,9,11
"parsec","ICLDisco/parsec","https://github.com/ICLDisco/parsec.git","https://github.com/ICLDisco/parsec","2022-02-17T02:16:03Z","2022-08-18T06:17:24Z","C",21496,11,11,12,"['dataflow-programming', 'gpu-acceleration', 'gpu-computing', 'high-performance-computing', 'runtime-system']","public",12,82,11
"nabla","camierjs/nabla","https://github.com/camierjs/nabla.git","https://github.com/camierjs/nabla","2017-03-05T14:48:35Z","2022-07-29T07:46:50Z","C",7301,6,6,1,"['computational-science', 'domain-specific-language', 'high-performance-computing', 'numerical-simulations']","public",1,0,6
"jurassic","slcs-jsc/jurassic","https://github.com/slcs-jsc/jurassic.git","https://github.com/slcs-jsc/jurassic","2019-12-27T12:43:59Z","2021-12-19T18:06:27Z","C",72210,5,5,0,"['atmosphere', 'atmospheric-science', 'high-performance-computing', 'infrared', 'meteorology', 'radiative-transfer', 'remote-sensing', 'stratosphere', 'troposphere']","public",0,0,5
"self-checkpoint","thu-pacman/self-checkpoint","https://github.com/thu-pacman/self-checkpoint.git","https://github.com/thu-pacman/self-checkpoint","2016-11-18T12:34:33Z","2021-12-03T05:25:28Z","C",4834,5,5,2,"['benchmarking', 'high-performance-computing', 'memory-checkpoint', 'research-project']","public",2,2,5
"ultrazed_dev","twosixlabs/ultrazed_dev","https://github.com/twosixlabs/ultrazed_dev.git","https://github.com/twosixlabs/ultrazed_dev","2017-03-30T12:45:18Z","2019-08-16T02:26:30Z","C",97785,4,4,4,"['fpga-accelerator', 'fpga-soc-linux', 'hardware-acceleration', 'high-performance-computing', 'zedboard', 'zynq']","public",4,0,4
"Laghos","CEED/Laghos","https://github.com/CEED/Laghos.git","https://github.com/CEED/Laghos","2017-06-27T18:24:26Z","2022-09-12T12:16:53Z","C++",5493,127,127,48,"['ceed', 'finite-elements', 'high-order', 'hpc', 'hydrodynamics', 'lagrangian', 'miniapp', 'proxy-application']","public",48,8,127
"MFEM","CEED/MFEM","https://github.com/CEED/MFEM.git","https://github.com/CEED/MFEM","2017-05-01T18:11:03Z","2021-12-29T07:30:42Z","C++",138131,3,3,5,"[]","public",5,0,3
"core","SCOREC/core","https://github.com/SCOREC/core.git","https://github.com/SCOREC/core","2014-06-09T14:43:58Z","2022-09-23T09:19:57Z","C++",9595,137,137,58,"['adaptive', 'bigger-meshes', 'c', 'c-plus-plus', 'cmake', 'finite-elements', 'hpc', 'meshes', 'mpi', 'parallel', 'parallel-computing', 'unstructured-meshes']","public",58,95,137
"libparanumal","paranumal/libparanumal","https://github.com/paranumal/libparanumal.git","https://github.com/paranumal/libparanumal","2018-07-29T18:48:19Z","2022-09-16T14:38:39Z","C++",12212,107,107,36,"[]","public",36,9,107
"Remhos","CEED/Remhos","https://github.com/CEED/Remhos.git","https://github.com/CEED/Remhos","2018-11-30T20:27:45Z","2022-09-12T12:16:23Z","C++",3800,15,15,6,"['advection', 'ceed', 'dg', 'finite-elements', 'high-order', 'hpc', 'miniapps', 'proxy-application', 'remap']","public",6,5,15
"Nek5000","Nek5000/Nek5000","https://github.com/Nek5000/Nek5000.git","https://github.com/Nek5000/Nek5000","2016-05-23T19:36:07Z","2022-10-05T20:29:49Z","Fortran",22101,287,287,202,"['anl', 'cfd', 'flow', 'fluid', 'high-order', 'hpc', 'navier-stokes', 'sem', 'spectral']","public",202,63,287
"nekRS","Nek5000/nekRS","https://github.com/Nek5000/nekRS.git","https://github.com/Nek5000/nekRS","2019-08-04T08:45:08Z","2022-10-03T16:20:20Z","C++",74435,162,162,41,"['cfd', 'exascale', 'gpu', 'high-order', 'hpc', 'turbulence']","public",41,15,162
"benchmarks","CEED/benchmarks","https://github.com/CEED/benchmarks.git","https://github.com/CEED/benchmarks","2017-05-19T05:30:50Z","2021-11-01T20:33:18Z","Shell",651,9,9,5,"['benchmark', 'ceed', 'exascale-computing', 'high-order']","public",5,2,9
"FMS","CEED/FMS","https://github.com/CEED/FMS.git","https://github.com/CEED/FMS","2018-06-30T01:14:05Z","2022-09-04T07:58:17Z","C",1311,11,11,1,"['api', 'ceed', 'ecp', 'high-order', 'mesh-formats']","public",1,2,11
"NekCEM","NekCEM/NekCEM","https://github.com/NekCEM/NekCEM.git","https://github.com/NekCEM/NekCEM","2015-06-22T21:31:02Z","2022-08-15T16:30:15Z","Fortran",22652,20,20,18,"['discontinuous-galerkin', 'drift-diffusion', 'electromagnetism', 'hpc', 'spectral-elements']","public",18,18,20
"hpgmg","hpgmg/hpgmg","https://github.com/hpgmg/hpgmg.git","https://github.com/hpgmg/hpgmg","2014-04-20T01:08:11Z","2022-08-26T18:21:44Z","C",16053,21,21,9,"[]","public",9,0,21
"Nekbone","Nek5000/Nekbone","https://github.com/Nek5000/Nekbone.git","https://github.com/Nek5000/Nekbone","2017-02-06T18:47:09Z","2022-03-30T16:13:46Z","Fortran",777,10,10,11,"[]","public",11,2,10
"occa","libocca/occa","https://github.com/libocca/occa.git","https://github.com/libocca/occa","2015-07-02T04:03:29Z","2022-09-29T16:06:26Z","C++",18240,306,306,66,"['c', 'cpp', 'cuda', 'dpcpp', 'fortran', 'gpgpu', 'gpu', 'hip', 'hpc', 'jit', 'metal', 'multithreading', 'oneapi', 'opencl', 'openmp', 'sycl']","public",66,58,306
"Albany","sandialabs/Albany","https://github.com/sandialabs/Albany.git","https://github.com/sandialabs/Albany","2014-03-20T02:32:15Z","2022-09-22T23:24:58Z","C++",986670,213,213,84,"[]","public",84,55,213
"omega_h","sandialabs/omega_h","https://github.com/sandialabs/omega_h.git","https://github.com/sandialabs/omega_h","2016-05-13T22:15:37Z","2022-10-10T15:31:11Z","C++",7248,103,103,47,"['cmake', 'cpp', 'cpp14', 'cuda', 'geometry', 'gpu', 'hpc', 'mesh', 'mesh-generation', 'meshing', 'mpi', 'openmp', 'parallel', 'parallel-computing', 'parallelism', 'sandia-national-laboratories', 'snl-science-libs', 'triangulation']","public",47,36,103
"InterSpec","sandialabs/InterSpec","https://github.com/sandialabs/InterSpec.git","https://github.com/sandialabs/InterSpec","2018-05-14T04:52:22Z","2022-09-10T00:01:23Z","C++",134666,68,68,9,"['snl-applications', 'snl-data-analysis', 'snl-visualization']","public",9,1,68
"lgrtk","sandialabs/lgrtk","https://github.com/sandialabs/lgrtk.git","https://github.com/sandialabs/lgrtk","2018-09-18T14:46:03Z","2021-10-01T09:00:29Z","C++",1944,25,25,13,"['cuda', 'gpu', 'hpc', 'physics', 'sandia-national-laboratories', 'snl-applications']","public",13,0,25
"compadre","sandialabs/compadre","https://github.com/sandialabs/compadre.git","https://github.com/sandialabs/compadre","2019-01-15T17:52:40Z","2022-01-19T23:09:57Z","C++",23848,14,14,4,"['snl-comp-science-libs', 'snl-data-analysis']","public",4,19,14
"verdict","sandialabs/verdict","https://github.com/sandialabs/verdict.git","https://github.com/sandialabs/verdict","2019-12-04T14:34:25Z","2022-10-11T06:47:57Z","C++",2471,13,13,4,"[]","public",4,1,13
"SpecUtils","sandialabs/SpecUtils","https://github.com/sandialabs/SpecUtils.git","https://github.com/sandialabs/SpecUtils","2019-01-24T08:05:26Z","2022-09-16T00:04:32Z","C++",8899,13,13,6,"['snl-data-analysis']","public",6,0,13
"LCM","sandialabs/LCM","https://github.com/sandialabs/LCM.git","https://github.com/sandialabs/LCM","2020-04-22T18:50:05Z","2022-08-28T02:05:47Z","C++",716524,7,7,2,"[]","public",2,30,7
"p3a","sandialabs/p3a","https://github.com/sandialabs/p3a.git","https://github.com/sandialabs/p3a","2021-04-26T17:02:49Z","2022-04-20T16:23:42Z","C++",822,6,6,5,"['amd-gpu', 'avx512', 'cmake', 'cpp', 'cpp17', 'cpp17-library', 'cuda', 'gpgpu', 'hip', 'hpc', 'hpc-tools', 'nvidia-cuda', 'sandia-national-laboratories', 'simd', 'snl-science-libs', 'vector']","public",5,0,6
"SandiaDecay","sandialabs/SandiaDecay","https://github.com/sandialabs/SandiaDecay.git","https://github.com/sandialabs/SandiaDecay","2019-01-17T16:38:46Z","2022-03-28T23:48:53Z","C++",6186,6,6,2,"['snl-other']","public",2,3,6
"vpic","lanl/vpic","https://github.com/lanl/vpic.git","https://github.com/lanl/vpic","2016-02-08T20:04:21Z","2022-10-12T07:08:40Z","C++",24133,121,121,71,"['high-performance', 'high-performance-computing', 'hpc', 'hpc-applications', 'particle-in-cell']","public",71,20,121
"parthenon","lanl/parthenon","https://github.com/lanl/parthenon.git","https://github.com/lanl/parthenon","2020-01-29T20:29:38Z","2022-10-07T22:50:45Z","C++",86510,67,67,24,"[]","public",24,163,67
"CLAMR","lanl/CLAMR","https://github.com/lanl/CLAMR.git","https://github.com/lanl/CLAMR","2012-04-10T03:45:50Z","2022-08-04T04:15:27Z","C++",43525,66,66,30,"[]","public",30,2,66
"Draco","lanl/Draco","https://github.com/lanl/Draco.git","https://github.com/lanl/Draco","2016-03-02T17:00:24Z","2022-10-01T20:05:44Z","C++",25810,51,51,42,"[]","public",42,2,51
"Byfl","lanl/Byfl","https://github.com/lanl/Byfl.git","https://github.com/lanl/Byfl","2012-07-25T00:53:16Z","2022-07-20T12:36:31Z","C++",1994,51,51,19,"[]","public",19,3,51
"PISTON","lanl/PISTON","https://github.com/lanl/PISTON.git","https://github.com/lanl/PISTON","2012-02-24T20:32:31Z","2020-08-14T06:52:41Z","C++",817,25,25,13,"[]","public",13,1,25
"FLPR","lanl/FLPR","https://github.com/lanl/FLPR.git","https://github.com/lanl/FLPR","2019-07-31T18:36:34Z","2022-05-30T13:59:22Z","C++",487,19,19,3,"['code-manipulation', 'cpp', 'cpp17', 'fortran', 'fortran-language', 'fortran2018', 'frontend', 'library', 'parser', 'source-code-analysis', 'source-code-manipulation', 'source-generation', 'source-manipulation', 'source-to-source', 'syntactic-analysis', 'syntax-analysis']","public",3,6,19
"PENNANT","lanl/PENNANT","https://github.com/lanl/PENNANT.git","https://github.com/lanl/PENNANT","2012-11-06T19:40:21Z","2022-07-02T11:45:07Z","C++",14953,19,19,26,"[]","public",26,3,19
"CODY","lanl/CODY","https://github.com/lanl/CODY.git","https://github.com/lanl/CODY","2011-03-03T23:20:00Z","2021-09-02T14:58:12Z","C++",2735,15,15,9,"[]","public",9,0,15
"scout","lanl/scout","https://github.com/lanl/scout.git","https://github.com/lanl/scout","2015-02-11T00:52:01Z","2022-01-13T21:50:00Z","C++",176102,15,15,6,"[]","public",6,0,15
"branson","lanl/branson","https://github.com/lanl/branson.git","https://github.com/lanl/branson","2017-04-04T21:34:42Z","2022-05-05T22:12:16Z","C++",1615,14,14,16,"[]","public",16,1,14
"jali","lanl/jali","https://github.com/lanl/jali.git","https://github.com/lanl/jali","2017-05-01T01:06:57Z","2022-09-03T04:05:50Z","C++",1933,14,14,9,"[]","public",9,5,14
"tycho2","lanl/tycho2","https://github.com/lanl/tycho2.git","https://github.com/lanl/tycho2","2016-05-31T21:39:59Z","2022-10-01T20:07:20Z","C++",56556,13,13,12,"[]","public",12,7,13
"ELEMENTS","lanl/ELEMENTS","https://github.com/lanl/ELEMENTS.git","https://github.com/lanl/ELEMENTS","2020-07-21T21:50:26Z","2022-08-19T16:33:28Z","C++",30353,13,13,11,"['computational-geometry', 'finite-element-methods', 'numerical-methods']","public",11,4,13
"ares","lanl/ares","https://github.com/lanl/ares.git","https://github.com/lanl/ares","2015-07-16T16:25:40Z","2022-08-19T16:35:00Z","C++",58826,12,12,4,"[]","public",4,0,12
"EGG","lanl/EGG","https://github.com/lanl/EGG.git","https://github.com/lanl/EGG","2018-04-15T15:50:25Z","2022-01-11T11:17:48Z","C++",10013,11,11,3,"[]","public",3,2,11
"MATAR","lanl/MATAR","https://github.com/lanl/MATAR.git","https://github.com/lanl/MATAR","2021-01-20T17:29:44Z","2022-10-12T19:33:14Z","C++",17928,10,10,9,"['data-oriented', 'kokkos', 'performance', 'portability']","public",9,1,10
"cosyr","lanl/cosyr","https://github.com/lanl/cosyr.git","https://github.com/lanl/cosyr","2021-04-06T22:19:23Z","2022-04-25T15:56:57Z","C++",54033,8,8,3,"['coherent-synchrotron-radiation', 'high-performance-computing', 'particle-beam-dynamics']","public",3,1,8
"nuflood","lanl/nuflood","https://github.com/lanl/nuflood.git","https://github.com/lanl/nuflood","2016-08-02T20:17:00Z","2022-08-19T16:34:32Z","C++",175,8,8,6,"[]","public",6,4,8
"singularity-eos","lanl/singularity-eos","https://github.com/lanl/singularity-eos.git","https://github.com/lanl/singularity-eos","2021-04-08T19:28:58Z","2022-10-04T16:50:39Z","C++",5120,7,7,3,"[]","public",3,50,7
"MultiMatTest","lanl/MultiMatTest","https://github.com/lanl/MultiMatTest.git","https://github.com/lanl/MultiMatTest","2017-02-01T04:59:37Z","2022-09-14T14:25:37Z","C++",766,6,6,5,"[]","public",5,2,6
"kokkos-clang","lanl/kokkos-clang","https://github.com/lanl/kokkos-clang.git","https://github.com/lanl/kokkos-clang","2016-07-19T20:27:04Z","2021-03-22T02:27:31Z","C++",64589,6,6,2,"[]","public",2,0,6
"StCUDA","lanl/StCUDA","https://github.com/lanl/StCUDA.git","https://github.com/lanl/StCUDA","2018-12-06T23:48:13Z","2020-03-19T08:26:10Z","C++",114,5,5,2,"['cuda', 'smalltalk', 'visualworks']","public",2,0,5
"vpic-kokkos","lanl/vpic-kokkos","https://github.com/lanl/vpic-kokkos.git","https://github.com/lanl/vpic-kokkos","2019-08-21T15:12:12Z","2022-09-16T07:13:54Z","C++",27434,4,4,2,"[]","public",2,16,4
"nrg-mobile","lanl/nrg-mobile","https://github.com/lanl/nrg-mobile.git","https://github.com/lanl/nrg-mobile","2020-04-02T22:08:21Z","2022-07-19T21:11:03Z","C++",539,4,4,2,"[]","public",2,0,4
"spiner","lanl/spiner","https://github.com/lanl/spiner.git","https://github.com/lanl/spiner","2021-02-18T17:50:39Z","2022-10-04T16:53:49Z","C++",3477,4,4,5,"[]","public",5,7,4
"singularity-opac","lanl/singularity-opac","https://github.com/lanl/singularity-opac.git","https://github.com/lanl/singularity-opac","2021-04-08T19:41:14Z","2022-10-04T16:50:24Z","C++",294,3,3,0,"[]","public",0,0,3
"tau-llvm-plugin","lanl/tau-llvm-plugin","https://github.com/lanl/tau-llvm-plugin.git","https://github.com/lanl/tau-llvm-plugin","2018-07-20T18:23:11Z","2020-03-19T07:08:17Z","C++",21,3,3,3,"[]","public",3,0,3
"shoccs","lanl/shoccs","https://github.com/lanl/shoccs.git","https://github.com/lanl/shoccs","2022-02-18T22:39:13Z","2022-09-29T15:15:34Z","C++",668,2,2,2,"['dsl', 'numerical-methods', 'pdes', 'ranges']","public",2,3,2
"sparsehub","lanl/sparsehub","https://github.com/lanl/sparsehub.git","https://github.com/lanl/sparsehub","2021-05-21T20:53:46Z","2021-05-26T14:01:00Z","C++",32,1,1,1,"[]","public",1,0,1
"Dendro-GRCA","lanl/Dendro-GRCA","https://github.com/lanl/Dendro-GRCA.git","https://github.com/lanl/Dendro-GRCA","2020-09-22T23:06:37Z","2021-06-21T08:38:53Z","C++",3037,1,1,1,"[]","public",1,0,1
"sracat","lanl/sracat","https://github.com/lanl/sracat.git","https://github.com/lanl/sracat","2021-09-16T15:11:58Z","2021-09-18T03:10:04Z","C++",7,1,1,0,"[]","public",0,0,1
"TASMANIAN","ORNL/TASMANIAN","https://github.com/ORNL/TASMANIAN.git","https://github.com/ORNL/TASMANIAN","2017-10-16T17:32:10Z","2022-07-20T00:16:56Z","C++",32982,52,52,22,"['high-order-approximation-models', 'inverse-problems', 'reduced-order-models', 'uncertainty-quantification']","public",22,7,52
"siena-mem","ORNL/siena-mem","https://github.com/ORNL/siena-mem.git","https://github.com/ORNL/siena-mem","2019-04-22T14:58:15Z","2021-12-16T21:14:02Z","C++",4809,4,4,2,"[]","public",2,0,4
"Thermo4PFM","ORNL/Thermo4PFM","https://github.com/ORNL/Thermo4PFM.git","https://github.com/ORNL/Thermo4PFM","2021-02-15T18:37:47Z","2022-09-15T20:24:23Z","C++",572,4,4,2,"[]","public",2,1,4
"TASQC","ORNL/TASQC","https://github.com/ORNL/TASQC.git","https://github.com/ORNL/TASQC","2016-10-06T20:03:04Z","2022-10-12T23:41:30Z","C++",59,3,3,4,"['quantum-computing']","public",4,1,3
"ParrLO","ORNL/ParrLO","https://github.com/ORNL/ParrLO.git","https://github.com/ORNL/ParrLO","2020-06-26T13:18:51Z","2021-10-02T16:28:59Z","C++",211,3,3,2,"[]","public",2,0,3
"kelvin","ORNL/kelvin","https://github.com/ORNL/kelvin.git","https://github.com/ORNL/kelvin","2018-08-01T14:30:56Z","2022-10-12T23:43:24Z","C++",21898,2,2,3,"['discrete-simulation', 'multi-physics-and-multiscale']","public",3,0,2
"mario","ORNL/mario","https://github.com/ORNL/mario.git","https://github.com/ORNL/mario","2021-12-16T21:16:34Z","2022-02-17T21:13:53Z","C++",456,2,2,0,"[]","public",0,0,2
"carla","ORNL/carla","https://github.com/ORNL/carla.git","https://github.com/ORNL/carla","2021-07-13T12:38:27Z","2021-10-28T13:45:09Z","C++",195704,2,2,0,"[]","public",0,0,2
"RSBench","ORNL/RSBench","https://github.com/ORNL/RSBench.git","https://github.com/ORNL/RSBench","2014-06-23T18:54:46Z","2017-10-05T19:31:46Z","C",476,1,1,1,"[]","public",1,0,1
"SHAD","pnnl/SHAD","https://github.com/pnnl/SHAD.git","https://github.com/pnnl/SHAD","2017-11-09T18:20:45Z","2022-08-27T14:01:36Z","C++",12978,96,96,26,"['algorithms', 'data-structures', 'hpc']","public",26,51,96
"ripples","pnnl/ripples","https://github.com/pnnl/ripples.git","https://github.com/pnnl/ripples","2019-06-12T22:48:21Z","2022-06-01T06:00:18Z","C++",1490,17,17,7,"['cpp-library', 'graph-algorithms', 'hpc', 'influencemaximization']","public",7,0,17
"s-blas","pnnl/s-blas","https://github.com/pnnl/s-blas.git","https://github.com/pnnl/s-blas","2020-02-10T20:44:22Z","2022-08-16T13:01:00Z","C++",713,15,15,4,"[]","public",4,1,15
"hexwatershed","pnnl/hexwatershed","https://github.com/pnnl/hexwatershed.git","https://github.com/pnnl/hexwatershed","2020-07-16T21:58:29Z","2022-09-21T08:38:33Z","C++",41101,11,11,2,"[]","public",2,2,11
"arena","pnnl/arena","https://github.com/pnnl/arena.git","https://github.com/pnnl/arena","2021-06-03T15:44:08Z","2022-08-11T14:40:11Z","C++",16424,9,9,1,"[]","public",1,0,9
"ThermalTracker","pnnl/ThermalTracker","https://github.com/pnnl/ThermalTracker.git","https://github.com/pnnl/ThermalTracker","2016-10-19T22:02:52Z","2020-10-21T20:11:30Z","C++",5834,4,4,4,"[]","public",4,0,4
"pakman","pnnl/pakman","https://github.com/pnnl/pakman.git","https://github.com/pnnl/pakman","2020-10-23T20:21:11Z","2021-11-05T22:38:16Z","C++",232,2,2,2,"[]","public",2,0,2
"FLOWER","pnnl/FLOWER","https://github.com/pnnl/FLOWER.git","https://github.com/pnnl/FLOWER","2022-04-29T11:54:34Z","2022-06-16T22:07:12Z","C++",53522,2,2,0,"['bi-directional', 'ipv4', 'ipv6', 'network']","public",0,12,2
"NWHypergraph","pnnl/NWHypergraph","https://github.com/pnnl/NWHypergraph.git","https://github.com/pnnl/NWHypergraph","2022-02-07T23:41:34Z","2022-09-20T02:19:08Z","C++",4550,2,2,0,"[]","public",0,0,2
"DHSVM-PNNL","pnnl/DHSVM-PNNL","https://github.com/pnnl/DHSVM-PNNL.git","https://github.com/pnnl/DHSVM-PNNL","2016-11-18T16:14:37Z","2022-09-30T09:15:07Z","C",1240759,29,29,23,"[]","public",23,3,29
"HiParTI","pnnl/HiParTI","https://github.com/pnnl/HiParTI.git","https://github.com/pnnl/HiParTI","2020-12-21T21:19:27Z","2022-04-29T08:05:15Z","C",1466,8,8,7,"[]","public",7,0,8
"ARTS","pnnl/ARTS","https://github.com/pnnl/ARTS.git","https://github.com/pnnl/ARTS","2019-03-13T22:13:53Z","2021-02-11T17:11:12Z","C",378,7,7,3,"[]","public",3,0,7
"COMET","pnnl/COMET","https://github.com/pnnl/COMET.git","https://github.com/pnnl/COMET","2022-03-29T21:25:27Z","2022-10-09T04:02:10Z","C",1341,6,6,0,"[]","public",0,0,6
"mcl","pnnl/mcl","https://github.com/pnnl/mcl.git","https://github.com/pnnl/mcl","2021-03-03T22:51:57Z","2022-04-26T18:14:28Z","C",4073,5,5,0,"[]","public",0,5,5
"memgaze","pnnl/memgaze","https://github.com/pnnl/memgaze.git","https://github.com/pnnl/memgaze","2022-07-13T21:08:50Z","2022-09-17T06:05:48Z","C",84100,3,3,0,"[]","public",0,0,3
"rofi","pnnl/rofi","https://github.com/pnnl/rofi.git","https://github.com/pnnl/rofi","2020-02-13T19:01:56Z","2022-03-03T01:54:17Z","C",131,3,3,2,"[]","public",2,0,3
"MPI-Partix","sandialabs/MPI-Partix","https://github.com/sandialabs/MPI-Partix.git","https://github.com/sandialabs/MPI-Partix","2022-04-26T22:26:11Z","2022-09-28T15:51:00Z","C++",32,3,3,1,"[]","public",1,0,3
